time,pitch,roll
1487475891482,-22.528486,-81.851364
1487475891492,-22.32545,-81.90793
1487475891497,-22.122944,-81.95948
1487475891501,-21.908504,-82.00114
1487475891503,-21.682379,-82.04334
1487475891511,-21.432241,-82.0874
1487475891514,-21.183086,-82.12421
1487475891525,-20.92262,-82.17185
1487475891527,-20.650928,-82.2178
1487475891531,-20.380342,-82.26699
1487475891533,-20.12299,-82.314
1487475891546,-19.87875,-82.352776
1487475891549,-19.647491,-82.389595
1487475891551,-19.429102,-82.42025
1487475891553,-19.22351,-82.44909
1487475891560,-19.01856,-82.4773
1487475891562,-18.81426,-82.50488
1487475891570,-18.598604,-82.5329
1487475891572,-18.383694,-82.55594
1487475891580,-18.181356,-82.58764
1487475891582,-17.967682,-82.62402
1487475891592,-17.754818,-82.65108
1487475891595,-17.542473,-82.680176
1487475891601,-17.29547,-82.71303
1487475891603,-17.037554,-82.740074
1487475891610,-16.768822,-82.767204
1487475891613,-16.477833,-82.79085
1487475891620,-16.16469,-82.80937
1487475891623,-15.841557,-82.818954
1487475891630,-15.508619,-82.81949
1487475891632,-15.200243,-82.81741
1487475891642,-14.893422,-82.81569
1487475891645,-14.599393,-82.82374
1487475891651,-14.363179,-82.84193
1487475891653,-14.173338,-82.85096
1487475891661,-13.995488,-82.87016
1487475891664,-13.851955,-82.891365
1487475891670,-13.720185,-82.905815
1487475891672,-13.599821,-82.92941
1487475891680,-13.468199,-82.951996
1487475891682,-13.348189,-82.97932
1487475891693,-13.217238,-82.99549
1487475891695,-13.07505,-83.016304
1487475891700,-12.933572,-83.03224
1487475891702,-12.79211,-83.04103
1487475891710,-12.640182,-83.04543
1487475891713,-12.477117,-83.05442
1487475891719,-12.314475,-83.05742
1487475891722,-12.141133,-83.06046
1487475891729,-11.968254,-83.063095
1487475891732,-11.806913,-83.06495
1487475891741,-11.63493,-83.06126
1487475891744,-11.463399,-83.05719
1487475891749,-11.291865,-83.062836
1487475891751,-11.131767,-83.06223
1487475891759,-10.983038,-83.06649
1487475891761,-10.8236885,-83.06525
1487475891768,-10.675676,-83.06338
1487475891772,-10.538941,-83.06641
1487475891779,-10.413432,-83.0634
1487475891781,-10.298586,-83.06445
1487475891792,-10.183972,-83.05982
1487475891798,-10.0695915,-83.055
1487475891800,-9.955449,-83.04997
1487475891809,-9.840975,-83.05478
1487475891811,-9.716448,-83.04956
1487475891818,-9.591606,-83.05416
1487475891820,-9.468162,-83.04933
1487475891828,-9.344401,-83.05428
1487475891830,-9.209531,-83.06917
1487475891841,-9.097046,-83.07346
1487475891843,-8.974041,-83.07769
1487475891848,-8.861405,-83.08616
1487475891850,-8.738259,-83.09992
1487475891859,-8.604632,-83.11355
1487475891861,-8.481967,-83.12681
1487475891868,-8.338176,-83.14
1487475891870,-8.2160015,-83.158104
1487475891878,-8.094725,-83.17132
1487475891880,-7.9730215,-83.19425
1487475891888,-7.8621726,-83.21689
1487475891890,-7.7522154,-83.2293
1487475891898,-7.642476,-83.24681
1487475891901,-7.5216665,-83.26342
1487475891908,-7.4010797,-83.27978
1487475891910,-7.2701626,-83.30118
1487475891917,-7.128226,-83.32163
1487475891919,-6.985094,-83.35645
1487475891927,-6.8226557,-83.37624
1487475891929,-6.6388173,-83.405525
1487475891941,-6.4344273,-83.434265
1487475891944,-6.229748,-83.46729
1487475891948,-6.0151005,-83.49982
1487475891949,-5.790542,-83.53701
1487475891958,-5.566519,-83.56854
1487475891960,-5.34302,-83.599625
1487475891966,-5.1192765,-83.640205
1487475891968,-4.8872967,-83.67067
1487475891977,-4.6559005,-83.695496
1487475891979,-4.406125,-83.715096
1487475891986,-4.16648,-83.739105
1487475891988,-3.9487035,-83.76337
1487475891999,-3.7416618,-83.79246
1487475892001,-3.5444715,-83.8261
1487475892008,-3.3485448,-83.85449
1487475892012,-3.1632123,-83.88269
1487475892016,-2.988415,-83.91581
1487475892018,-2.8047419,-83.93831
1487475892027,-2.6206257,-83.9652
1487475892029,-2.427718,-83.98651
1487475892035,-2.2352614,-84.007355
1487475892038,-2.0541823,-84.018196
1487475892047,-1.8626236,-84.03311
1487475892049,-1.6724112,-84.04774
1487475892058,-1.4917315,-84.06715
1487475892060,-1.3223498,-84.07665
1487475892065,-1.163309,-84.09116
1487475892067,-1.004622,-84.1003
1487475892075,-0.85621655,-84.104515
1487475892078,-0.70813787,-84.10841
1487475892085,-0.57920307,-84.11778
1487475892087,-0.42978004,-84.13085
1487475892096,-0.28065017,-84.14362
1487475892098,-0.13180912,-84.15608
1487475892107,0.02758372,-84.17266
1487475892110,0.19549063,-84.183495
1487475892115,0.3630543,-84.19891
1487475892117,0.5302727,-84.213974
1487475892126,0.69611925,-84.22373
1487475892129,0.8518482,-84.23367
1487475892135,1.0072486,-84.248184
1487475892137,1.1515312,-84.25796
1487475892147,1.2857783,-84.267975
1487475892149,1.4186556,-84.2776
1487475892158,1.5307387,-84.28315
1487475892160,1.6436372,-84.28851
1487475892166,1.7454858,-84.28926
1487475892168,1.8470733,-84.294624
1487475892175,1.9472622,-84.28988
1487475892177,2.0483148,-84.28987
1487475892184,2.1502624,-84.2946
1487475892186,2.2519705,-84.29909
1487475892195,2.3534398,-84.29849
1487475892197,2.4570427,-84.30767
1487475892207,2.5700476,-84.31105
1487475892209,2.6828337,-84.31903
1487475892214,2.8145618,-84.320435
1487475892215,2.9568172,-84.32582
1487475892227,3.1203637,-84.339424
1487475892229,3.2823827,-84.35251
1487475892234,3.4656267,-84.37376
1487475892236,3.6568005,-84.38403
1487475892244,3.8488436,-84.39901
1487475892246,4.048743,-84.402985
1487475892258,4.2387776,-84.41222
1487475892261,4.4297047,-84.42618
1487475892264,4.601413,-84.44153
1487475892266,4.772819,-84.45657
1487475892275,4.9358125,-84.4773
1487475892278,5.0878634,-84.49354
1487475892284,5.247759,-84.49878
1487475892285,5.4180384,-84.5127
1487475892294,5.5973806,-84.53016
1487475892296,5.7937617,-84.53562
1487475892307,6.0083904,-84.54359
1487475892309,6.213265,-84.55678
1487475892313,6.4256773,-84.55877
1487475892315,6.6283584,-84.56127
1487475892324,6.821362,-84.56435
1487475892333,6.994136,-84.56379
1487475892334,7.15597,-84.563324
1487475892343,7.310996,-84.56924
1487475892345,7.46436,-84.56964
1487475892356,7.6174297,-84.56973
1487475892358,7.7688107,-84.55962
1487475892363,7.9212847,-84.55909
1487475892364,8.082621,-84.55254
1487475892374,8.233075,-84.5415
1487475892377,8.393781,-84.53431
1487475892383,8.545055,-84.52787
1487475892386,8.696042,-84.52114
1487475892394,8.839103,-84.52047
1487475892396,8.989534,-84.513145
1487475892408,9.141146,-84.51541
1487475892410,9.28195,-84.51321
1487475892412,9.423979,-84.51142
1487475892414,9.562768,-84.50336
1487475892423,9.692251,-84.49615
1487475892426,9.821476,-84.488655
1487475892432,9.930904,-84.47792
1487475892434,10.032637,-84.473465
1487475892442,10.114637,-84.46129
1487475892444,10.198005,-84.458824
1487475892451,10.261688,-84.448746
1487475892453,10.335749,-84.44263
1487475892462,10.399109,-84.432274
1487475892464,10.474449,-84.42663
1487475892473,10.540696,-84.426674
1487475892478,10.615766,-84.425316
1487475892481,10.683371,-84.435
1487475892483,10.758172,-84.43337
1487475892492,10.841766,-84.43486
1487475892494,10.934126,-84.43944
1487475892501,11.01741,-84.44513
1487475892503,11.107786,-84.443985
1487475892511,11.199646,-84.45254
1487475892514,11.289665,-84.451
1487475892523,11.379499,-84.453804
1487475892526,11.460274,-84.45779
1487475892531,11.548046,-84.45031
1487475892533,11.628465,-84.453926
1487475892541,11.708718,-84.45283
1487475892543,11.781683,-84.462875
1487475892551,11.843933,-84.46883
1487475892554,11.8989525,-84.47693
1487475892561,11.953854,-84.48492
1487475892564,12.001577,-84.50416
1487475892574,12.049211,-84.52331
1487475892577,12.105571,-84.536385
1487475892581,12.179453,-84.55092
1487475892583,12.255002,-84.56618
1487475892591,12.337441,-84.574425
1487475892593,12.430339,-84.5909
1487475892600,12.531882,-84.60117
1487475892602,12.633277,-84.61127
1487475892611,12.741458,-84.61423
1487475892613,12.849458,-84.62148
1487475892623,12.946688,-84.624664
1487475892625,13.036845,-84.63461
1487475892630,13.11626,-84.64054
1487475892632,13.204252,-84.64472
1487475892641,13.295827,-84.65957
1487475892643,13.374793,-84.66499
1487475892650,13.455498,-84.67119
1487475892652,13.544765,-84.67561
1487475892661,13.623286,-84.67158
1487475892663,13.694882,-84.678955
1487475892673,13.785641,-84.688324
1487475892676,13.874334,-84.692085
1487475892680,13.971542,-84.694
1487475892682,14.0791855,-84.695015
1487475892691,14.193359,-84.69316
1487475892693,14.298697,-84.68832
1487475892700,14.410518,-84.67609
1487475892702,14.5327215,-84.67183
1487475892710,14.644114,-84.66358
1487475892712,14.75529,-84.65509
1487475892724,14.866255,-84.650826
1487475892726,14.966412,-84.63813
1487475892730,15.068371,-84.63516
1487475892732,15.148934,-84.62011
1487475892740,15.241942,-84.6185
1487475892742,15.332721,-84.606766
1487475892749,15.41475,-84.596634
1487475892751,15.505136,-84.58894
1487475892759,15.60385,-84.57475
1487475892762,15.7193985,-84.55664
1487475892773,15.83469,-84.542694
1487475892775,15.941235,-84.53035
1487475892780,16.058157,-84.521385
1487475892782,16.172722,-84.511055
1487475892790,16.287035,-84.50045
1487475892792,16.398949,-84.48403
1487475892798,16.504293,-84.47038
1487475892800,16.60941,-84.4609
1487475892809,16.71647,-84.44788
1487475892811,16.829563,-84.435936
1487475892823,16.942402,-84.4193
1487475892825,17.061193,-84.39923
1487475892829,17.173512,-84.386444
1487475892831,17.285583,-84.37337
1487475892841,17.378387,-84.35851
1487475892845,17.47096,-84.34343
1487475892849,17.561028,-84.31814
1487475892851,17.644756,-84.304665
1487475892858,17.736614,-84.2845
1487475892873,17.828234,-84.26849
1487475892876,17.930262,-84.24696
1487475892878,18.03206,-84.22957
1487475892880,18.144272,-84.21539
1487475892890,18.247944,-84.203094
1487475892892,18.362051,-84.18963
1487475892898,18.473589,-84.17468
1487475892900,18.595541,-84.15853
1487475892908,18.725538,-84.14429
1487475892910,18.844639,-84.12197
1487475892917,18.971739,-84.10151
1487475892919,19.090328,-84.078606
1487475892927,19.192202,-84.064255
1487475892929,19.280787,-84.04064
1487475892940,19.371565,-84.02244
1487475892942,19.443262,-84.00292
1487475892947,19.504087,-83.97988
1487475892949,19.558971,-83.96463
1487475892957,19.608706,-83.94232
1487475892959,19.652523,-83.92351
1487475892967,19.685465,-83.90564
1487475892969,19.710032,-83.8857
1487475892977,19.742567,-83.86336
1487475892979,19.777443,-83.846565
1487475892989,19.812138,-83.825356
1487475892994,19.85737,-83.8073
1487475892997,19.92387,-83.79558
1487475892999,19.99577,-83.775665
1487475893008,20.086338,-83.756355
1487475893010,20.184824,-83.73439
1487475893016,20.293823,-83.71103
1487475893019,20.402607,-83.69178
1487475893027,20.516638,-83.66415
1487475893029,20.614246,-83.64122
1487475893039,20.703564,-83.62057
1487475893041,20.781944,-83.59656
1487475893046,20.85473,-83.58054
1487475893049,20.91661,-83.56125
1487475893057,20.956854,-83.555115
1487475893059,21.002321,-83.5407
1487475893066,21.039595,-83.528755
1487475893072,21.07673,-83.51673
1487475893078,21.113724,-83.50898
1487475893081,21.16408,-83.505516
1487475893091,21.22234,-83.503685
1487475893093,21.277714,-83.49609
1487475893097,21.332949,-83.48404
1487475893099,21.404028,-83.47093
1487475893107,21.480143,-83.453674
1487475893109,21.556051,-83.43191
1487475893115,21.647703,-83.40458
1487475893118,21.75222,-83.37031
1487475893125,21.853607,-83.33007
1487475893128,21.954666,-83.28953
1487475893140,22.055399,-83.24868
1487475893142,22.15293,-83.20621
1487475893145,22.242193,-83.16618
1487475893148,22.331121,-83.125885
1487475893156,22.427607,-83.07819
1487475893158,22.515854,-83.03734
1487475893165,22.608694,-82.983376
1487475893168,22.6992,-82.947624
1487475893175,22.786425,-82.90593
1487475893177,22.873312,-82.85965
1487475893189,22.959862,-82.81741
1487475893192,23.049084,-82.78057
1487475893195,23.137993,-82.73915
1487475893198,23.22659,-82.701775
1487475893206,23.314873,-82.65982
1487475893209,23.402842,-82.6219
1487475893214,23.485796,-82.58808
1487475893216,23.57934,-82.55669
1487475893225,23.672617,-82.52935
1487475893227,23.781128,-82.49137
1487475893239,23.912546,-82.448235
1487475893242,24.051315,-82.40162
1487475893245,24.194252,-82.35008
1487475893247,24.341272,-82.28495
1487475893255,24.480103,-82.23099
1487475893258,24.618456,-82.17652
1487475893264,24.742247,-82.108986
1487475893267,24.854649,-82.04703
1487475893279,24.955648,-81.97781
1487475893282,25.045227,-81.9057
1487475893284,25.119038,-81.839714
1487475893288,25.181452,-81.771
1487475893295,25.23908,-81.71103
1487475893297,25.281097,-81.65315
1487475893306,25.31934,-81.58946
1487475893308,25.360502,-81.527054
1487475893313,25.401247,-81.46452
1487475893315,25.44911,-81.3985
1487475893325,25.485579,-81.33005
1487475893327,25.54759,-81.25694
1487475893334,25.60912,-81.18361
1487475893335,25.68167,-81.09323
1487475893344,25.738691,-81.01808
1487475893346,25.806612,-80.925835
1487475893356,25.859005,-80.84462
1487475893358,25.918285,-80.75968
1487475893364,25.976976,-80.67453
1487475893365,26.042498,-80.58128
1487475893375,26.107405,-80.48778
1487475893377,26.171576,-80.40881
1487475893384,26.253647,-80.33225
1487475893386,26.32412,-80.25965
1487475893393,26.401505,-80.183136
1487475893396,26.474773,-80.1113
1487475893405,26.554958,-80.0355
1487475893408,26.649494,-79.96257
1487475893412,26.739876,-79.88372
1487475893423,26.829824,-79.80025
1487475893425,26.930399,-79.72255
1487475893433,27.030853,-79.659424
1487475893438,27.138214,-79.58787
1487475893444,27.2452,-79.52025
1487475893446,27.355637,-79.45784
1487475893455,27.469564,-79.40065
1487475893458,27.564882,-79.345245
1487475893463,27.667624,-79.29642
1487475893465,27.784483,-79.24379
1487475893475,27.893858,-79.190445
1487475893478,27.992496,-79.15021
1487475893482,28.087658,-79.12353
1487475893484,28.182632,-79.08806
1487475893493,28.274193,-79.06619
1487475893495,28.372734,-79.03588
1487475893505,28.471838,-79.02054
1487475893510,28.552639,-79.0074
1487475893512,28.644384,-78.99571
1487475893514,28.736015,-78.98386
1487475893522,28.813334,-78.97562
1487475893524,28.893702,-78.957596
1487475893531,28.981886,-78.950676
1487475893533,29.06601,-78.94225
1487475893542,29.150036,-78.92515
1487475893544,29.237936,-78.91779
1487475893555,29.325748,-78.91031
1487475893558,29.416533,-78.89294
1487475893562,29.497108,-78.885
1487475893564,29.569607,-78.86563
1487475893573,29.627947,-78.85439
1487475893575,29.67919,-78.84719
1487475893581,29.715319,-78.828476
1487475893583,29.74436,-78.81385
1487475893591,29.766327,-78.803345
1487475893595,29.777193,-78.78706
1487475893605,29.778036,-78.789024
1487475893607,29.7748,-78.7811
1487475893611,29.753475,-78.77592
1487475893613,29.743155,-78.77223
1487475893621,29.710688,-78.765724
1487475893624,29.678165,-78.75501
1487475893630,29.630453,-78.74167
1487475893632,29.560522,-78.72567
1487475893648,29.465433,-78.71694
1487475893651,29.341064,-78.7057
1487475893652,29.191473,-78.706215
1487475893654,29.01249,-78.70444
1487475893663,28.815157,-78.7061
1487475893664,28.610569,-78.7125
1487475893671,28.394556,-78.718216
1487475893673,28.16707,-78.718994
1487475893680,27.943432,-78.72144
1487475893681,27.719486,-78.72877
1487475893692,27.495228,-78.732315
1487475893694,27.270658,-78.73641
1487475893700,27.034521,-78.74
1487475893702,26.78677,-78.738785
1487475893710,26.531584,-78.746796
1487475893712,26.28026,-78.75627
1487475893722,26.024292,-78.76555
1487475893729,25.765133,-78.78044
1487475893731,25.505579,-78.7959
1487475893733,25.257,-78.80841
1487475893741,24.99666,-78.82057
1487475893746,24.740232,-78.83392
1487475893749,24.476316,-78.847534
1487475893752,24.22344,-78.866844
1487475893759,23.965843,-78.8772
1487475893761,23.712206,-78.89296
1487475893770,23.458189,-78.90917
1487475893771,23.21531,-78.92649
1487475893779,22.97208,-78.948685
1487475893780,22.74005,-78.97194
1487475893789,22.526434,-78.992
1487475893791,22.319717,-79.008194
1487475893799,22.117157,-79.0295
1487475893800,21.907158,-79.0598
1487475893809,21.708517,-79.09096
1487475893810,21.516846,-79.11821
1487475893820,21.334927,-79.137184
1487475893824,21.160007,-79.14775
1487475893829,20.992105,-79.15898
1487475893830,20.824005,-79.17508
1487475898843,2.0759711,-84.86717
1487475898852,2.0873783,-84.86054
1487475898854,2.0913868,-84.85186
1487475898862,2.0880172,-84.8411
1487475898864,2.0940933,-84.827805
1487475898871,2.1044378,-84.810455
1487475898873,2.1147685,-84.79821
1487475898882,2.1134493,-84.78794
1487475898884,2.1048036,-84.77557
1487475898891,2.096144,-84.76319
1487475898893,2.0874703,-84.75079
1487475898901,2.0787838,-84.73839
1487475898903,2.0817294,-84.72403
1487475898913,2.0868452,-84.7051
1487475898915,2.1014235,-84.693924
1487475898922,2.1181757,-84.67307
1487475898924,2.146568,-84.65542
1487475898932,2.174954,-84.63777
1487475898935,2.1960542,-84.618034
1487475898947,2.2244275,-84.61062
1487475898950,2.2455213,-84.59601
1487475898954,2.2687826,-84.57682
1487475898955,2.3036683,-84.56081
1487475898963,2.3479884,-84.54743
1487475898964,2.3944561,-84.53458
1487475898970,2.4503396,-84.51922
1487475898972,2.5177896,-84.506996
1487475898981,2.5851884,-84.49473
1487475898982,2.643114,-84.47979
1487475898990,2.6799994,-84.46926
1487475898992,2.7095897,-84.44642
1487475899000,2.727587,-84.42554
1487475899002,2.736148,-84.40203
1487475899011,2.72371,-84.37281
1487475899015,2.7018356,-84.34606
1487475899020,2.6872437,-84.31635
1487475899021,2.6820745,-84.28924
1487475899033,2.6747754,-84.26164
1487475899034,2.6747754,-84.23615
1487475899040,2.6653428,-84.20295
1487475899041,2.663213,-84.182045
1487475899050,2.6516507,-84.15342
1487475899052,2.6568198,-84.12955
1487475899062,2.6525533,-84.10301
1487475899064,2.6671445,-84.08687
1487475899070,2.6817293,-84.06562
1487475899072,2.705733,-84.04702
1487475899080,2.7370095,-84.03057
1487475899082,2.768263,-84.01924
1487475899089,2.799497,-84.007935
1487475899091,2.82856,-84.00123
1487475899100,2.864853,-84.001816
1487475899102,2.9032633,-83.992714
1487475899111,2.9373116,-83.992836
1487475899113,2.9619124,-83.99541
1487475899119,2.977075,-83.9953
1487475899121,2.9943757,-83.99061
1487475899132,3.007282,-83.99511
1487475899134,3.0129418,-83.98721
1487475899139,3.0279512,-83.98713
1487475899141,3.0407248,-83.98652
1487475899150,3.032476,-83.990166
1487475899152,3.035766,-83.99704
1487475899162,3.0296304,-84.00116
1487475899165,3.0306087,-84.01258
1487475899169,3.0243812,-84.02178
1487475899172,3.0297263,-84.02404
1487475899179,3.0256636,-84.02864
1487475899181,3.0286934,-84.04055
1487475899189,3.0245588,-84.045135
1487475899191,3.020397,-84.0497
1487475899200,3.0139334,-84.053696
1487475899202,3.0167994,-84.06556
1487475899212,3.0218983,-84.07287
1487475899215,3.0246787,-84.08472
1487475899219,3.0413542,-84.09025
1487475899221,3.0557075,-84.10545
1487475899231,3.070027,-84.12067
1487475899233,3.0772464,-84.13365
1487475899238,3.0961046,-84.13977
1487475899240,3.1126342,-84.15556
1487475899248,3.1127436,-84.1612
1487475899251,3.1315408,-84.177574
1487475899262,3.1316195,-84.188324
1487475899267,3.1316845,-84.19907
1487475899270,3.136387,-84.20586
1487475899272,3.1410832,-84.21264
1487475899281,3.145776,-84.21943
1487475899283,3.145776,-84.22455
1487475899288,3.1574457,-84.227936
1487475899298,3.180786,-84.22448
1487475899301,3.213458,-84.244286
1487475899312,3.2554588,-84.26688
1487475899315,3.3044603,-84.29168
1487475899320,3.3534367,-84.32156
1487475899322,3.4023952,-84.346306
1487475899329,3.4350095,-84.355774
1487475899335,3.4559715,-84.3619
1487475899338,3.467611,-84.36523
1487475899340,3.479247,-84.368546
1487475899348,3.488567,-84.37134
1487475899350,3.488567,-84.376434
1487475899357,3.4978871,-84.37923
1487475899359,3.4978871,-84.37923
1487475899367,3.5072072,-84.38201
1487475899370,3.5072072,-84.37692
1487475899378,3.495571,-84.37869
1487475899380,3.495571,-84.373604
1487475899387,3.4909382,-84.37763
1487475899388,3.4792984,-84.3794
1487475899397,3.4769788,-84.378876
1487475899400,3.474659,-84.378334
1487475899407,3.4606965,-84.374466
1487475899409,3.4676933,-84.37673
1487475899417,3.463047,-84.37565
1487475899419,3.4677138,-84.38247
1487475899430,3.4723804,-84.38419
1487475899432,3.477037,-84.38592
1487475899437,3.4816935,-84.387634
1487475899439,3.4863431,-84.38936
1487475899447,3.5026395,-84.38423
1487475899449,3.5259092,-84.381386
1487475899457,3.5421927,-84.376274
1487475899459,3.5561395,-84.37061
1487475899467,3.5793798,-84.36778
1487475899470,3.590966,-84.371796
1487475899479,3.595582,-84.36844
1487475899482,3.616452,-84.37018
1487475899487,3.621058,-84.361725
1487475899489,3.632607,-84.35555
1487475899497,3.6371992,-84.341995
1487475899500,3.6417882,-84.32844
1487475899507,3.644016,-84.31434
1487475899509,3.6485977,-84.30077
1487475899516,3.6508086,-84.28666
1487475899518,3.6553771,-84.26799
1487475899529,3.666872,-84.25672
1487475899531,3.6807177,-84.2409
1487475899536,3.6921923,-84.23473
1487475899538,3.715313,-84.22178
1487475899546,3.729139,-84.200874
1487475899548,3.7522438,-84.18793
1487475899555,3.7777135,-84.165344
1487475899557,3.8031745,-84.14787
1487475899565,3.8076956,-84.134315
1487475899568,3.8238711,-84.11398
1487475899578,3.8307645,-84.09589
1487475899581,3.8283825,-84.074905
1487475899585,3.826,-84.05902
1487475899588,3.823618,-84.038025
1487475899597,3.8445518,-84.023926
1487475899599,3.8723688,-84.01216
1487475899605,3.8932936,-84.003174
1487475899608,3.9234848,-83.99707
1487475899619,3.9444005,-83.98808
1487475899621,3.9909778,-83.97631
1487475899630,4.03776,-83.95871
1487475899633,4.07049,-83.95239
1487475899637,4.098466,-83.950066
1487475899639,4.114808,-83.944336
1487475899646,4.1102676,-83.92724
1487475899650,4.1149826,-83.90791
1487475899654,4.1127915,-83.87605
1487475899656,4.1360126,-83.85736
1487475899665,4.1568823,-83.853424
1487475899667,4.196257,-83.85522
1487475899677,4.254116,-83.86273
1487475899678,4.32824,-83.85426
1487475899684,4.3838344,-83.84513
1487475899685,4.381622,-83.838684
1487475899694,4.3169103,-83.83906
1487475899696,4.310003,-83.83671
1487475899703,4.310003,-83.83162
1487475899704,4.298417,-83.83334
1487475899714,4.2636395,-83.84361
1487475899715,4.2473555,-83.849396
1487475899723,4.2426643,-83.84837
1487475899725,4.2472153,-83.84002
1487475899734,4.2679133,-83.84197
1487475899735,4.2793484,-83.84616
1487475899743,4.3023725,-83.843544
1487475899745,4.313787,-83.85283
1487475899755,4.348392,-83.8638
1487475899756,4.3853445,-83.865105
1487475899764,4.43152,-83.86928
1487475899766,4.486903,-83.87633
1487475899778,4.5330367,-83.88558
1487475899787,4.5699306,-83.886894
1487475899789,4.6068125,-83.88821
1487475899829,4.638961,-83.89362
1487475899832,4.680304,-83.90699
1487475899836,4.712418,-83.9175
1487475899838,4.742145,-83.93261
1487475899840,4.7650194,-83.94026
1487475899853,4.7878847,-83.95299
1487475899855,4.799166,-83.97252
1487475899856,4.8128133,-83.98238
1487475899873,4.8264537,-83.997314
1487475899882,4.830892,-84.00431
1487475899885,4.842137,-84.02385
1487475899887,4.841794,-84.04002
1487475899888,4.843823,-84.05161
1487475899889,4.855037,-84.06101
1487475899892,4.875431,-84.07329
1487475899904,4.8982034,-84.080986
1487475899907,4.9117837,-84.0858
1487475899920,4.9345374,-84.093506
1487475899921,4.9572845,-84.10122
1487475899922,4.9824214,-84.109406
1487475899924,5.0051465,-84.117134
1487475899934,5.0302687,-84.12533
1487475899936,5.0577884,-84.12893
1487475899937,5.0896564,-84.144615
1487475899939,5.1171613,-84.148224
1487475899940,5.144657,-84.16195
1487475899948,5.162985,-84.16772
1487475899950,5.183717,-84.16889
1487475899952,5.202039,-84.17466
1487475899953,5.213606,-84.17294
1487475899954,5.2251697,-84.17122
1487475899955,5.2251697,-84.16616
1487475899956,5.2251697,-84.16616
1487475899959,5.227574,-84.1565
1487475899962,5.2251697,-84.156044
1487475899966,5.2343297,-84.14882
1487475899974,5.2343297,-84.13871
1487475899982,5.2343297,-84.12859
1487475899983,5.241082,-84.12092
1487475899986,5.241082,-84.1108
